x,y,z,t,E1_GPa,E2_GPa,G12_GPa,nu12,FiberVol_pct,Orientation_deg,sigma_x_MPa,sigma_y_MPa,tau_xy_MPa,eps_x,eps_y,gamma_xy
0.388677289689482,0.6317748436527554,0.0,0.0,130.87850854756385,13.17211958932461,4.588089222187888,0.281201071569334,63.340881159579475,59.754336658279556,289.28315410919123,17.37887825832534,11.16140583523731,0.0022103182357404386,0.001319368393254652,0.0024326915399249483
0.2713490317738959,0.2571185039986945,0.0,0.0,123.8334886372153,13.249739052040187,5.38055517781126,0.32787879160652506,52.41343034081233,9.647181154485242,391.6160316259273,23.881416434060167,10.126671582881345,0.003162440434616296,0.0018024065485563595,0.0018820867453682992
0.8287375091519293,0.9486540809029906,0.0,0.0,123.64327847185125,12.557552830244768,5.997690450526759,0.2505460945031833,55.16222868571014,62.609112098440114,258.76331333948656,17.678958357101223,20.003572788382975,0.002092821514744911,0.0014078346789448966,0.0033352126044828003
0.3567533266935893,0.16975849820713584,0.0,0.0,128.44605120320682,13.125431812335448,4.513687581009659,0.3249083641335966,56.42645438597817,58.23532482285699,297.0107179662875,23.836183508712853,11.335246450042877,0.0023123382555093465,0.001816030424714203,0.002511305057473055
0.28093450968738076,0.9656531747664123,0.0,0.0,121.60126482531783,8.615760467091404,4.170084486911873,0.3310398430123106,57.14209978385595,68.26220052289761,388.85011321010074,17.79779720590817,5.246336477922238,0.0031977472748222656,0.002065725628502359,0.0012580887735939798
0.5426960831582485,0.014856122507503788,0.0,0.0,140.6553656522869,13.087463866486873,5.557146153180668,0.3401362243842069,55.41964888730729,6.700366945362234,367.8437960791492,34.62241323263328,20.35721075059908,0.0026152133931989,0.0026454639023906724,0.0036632491191449955
0.14092422497476265,0.4811256918168456,0.0,0.0,122.21966652605715,8.95681823806718,6.456129139171926,0.31268818032304835,63.688077490986956,21.717680396667784,308.5985442441322,9.598257154183122,19.158054089389765,0.0025249499774926912,0.0010716145956149669,0.0029674211398824355
0.8021969807540397,0.3333678381165628,0.0,0.0,126.09868666307868,10.376541350902906,4.105704727938313,0.28334553282722413,59.87937831764382,69.23598207780226,493.2573807895833,30.857710339045003,4.559123795427972,0.003911677384138907,0.0029737953423526757,0.0011104363556405442
0.07455064367977082,0.4491234139302508,0.0,0.0,122.78699143482358,14.59921677450443,5.048108351077078,0.29272347325488707,55.392419738340536,33.35543756193476,335.4308840368422,42.0621818567855,5.1852665510756,0.0027318112457775457,0.002881125919730259,0.0010271702171307908
0.9868869366005173,0.570664578980789,0.0,0.0,121.89503192709093,11.52012834361398,5.990544228380005,0.3469736082287429,55.3657957930643,81.97370611398674,381.4684229416357,24.662689330005136,7.567044127260762,0.0031294829404516127,0.002140834597878117,0.001263164720729736
0.7722447692966574,0.43558915801270903,0.0,0.0,128.03254996618625,14.771985024581097,4.392226018307401,0.3381186826435852,57.544287487771214,46.590336807096406,392.8675649383872,28.97957323694152,15.222867591184013,0.0030684975425557376,0.0019617927576231968,0.003465866175313613
0.1987156815341724,0.41484685030159496,0.0,0.0,137.1569690298111,8.622457212207163,4.707840330678271,0.2963525909099442,50.5049480625445,0.09244202126398426,291.3264559428504,18.11827886401169,11.50559961436281,0.0021240368462759666,0.0021012895069355527,0.0024439230743208253
0.005522117123602399,0.7327234154133065,0.0,0.0,148.94056669340526,11.34289619694226,5.606477931358798,0.34430630071109225,63.899642582494394,62.895236663211506,498.73515454486574,11.761243225315596,11.246054186877762,0.0033485514767210064,0.0010368818528451412,0.0020059035859171116
0.8154614284548342,0.6858762750864646,0.0,0.0,146.26669963048818,8.436816241938095,6.859695089092654,0.33229548754064586,53.34964066571063,46.211757413672004,442.57416578973726,20.884202876331024,11.989925478948592,0.0030258026393417442,0.002475365383984413,0.001747880237127934
0.7068573438476171,0.8332712820358479,0.0,0.0,146.27801776335974,12.411471836794995,4.862027854731268,0.34010898616597945,60.4638884853333,28.538492026385963,404.1419150992505,24.734474313308382,12.255100765092,0.002762834233596523,0.001992871968655697,0.0025205739521147515
0.7290071680409873,0.24995898123949556,0.0,0.0,125.28201108112972,8.550949009579615,5.4625822636621315,0.3182977234575921,61.665841205085954,1.839662856288905,267.10546112616777,13.442774541724566,6.8234244414505,0.002132033632132521,0.0015720798389353796,0.0012491206744548056
0.7712703466859457,0.6095285097540636,0.0,0.0,127.9472158049346,9.227574617782642,5.199792589193255,0.3357654043461995,62.41074522780964,17.887160918276848,330.87507875178727,17.745429874651983,14.827423735984164,0.002586027969973429,0.0019230871176543415,0.0028515413800927454
0.07404465173409036,0.5851947853928539,0.0,0.0,122.29179950385917,9.811812170484963,6.69219001609024,0.3391766141334326,52.484634648012644,14.54345264946619,460.8188278884309,15.553052815801662,14.33187478146803,0.0037681907516119986,0.001585135604469376,0.0021415821647337357
0.3584657285442726,0.36973781087268875,0.0,0.0,143.35405019745554,13.241206961651383,4.215669592093347,0.2592016584540671,58.050396046336076,52.45687299781466,336.51255825288683,31.77759304434876,15.072368220894596,0.0023474227466149383,0.0023999015449559596,0.0035753200984164914
0.11586905952512971,0.4860575419026809,0.0,0.0,122.09448904456686,9.147734831726524,5.698442774022293,0.34652169766606583,51.25511543209805,69.25986184569655,297.74783544065224,20.389097166889993,18.595617541515068,0.002438667279503242,0.0022288684075292328,0.0032632805625929266
0.8631034258755935,0.31378214330572873,0.0,0.0,136.7008701246256,13.926424373051475,6.538359097569832,0.28336130987640634,62.07188517970333,21.114577513238036,329.5294856065105,24.735908834988862,6.898613051025766,0.0024105880621395426,0.0017761851981801182,0.001055098526722069
0.6232981268275579,0.1418443976169852,0.0,0.0,127.43626716971852,8.923327571815607,6.964352731187775,0.2939899509583355,57.296773009375855,62.79508208047935,481.91421622521034,14.531495142198795,10.443006458489782,0.0037816096385136673,0.001628483883982543,0.0014994941901382871
0.3308980248526492,0.21380121066273283,0.0,0.0,127.30336902086235,8.246711143491094,6.096176492565422,0.3291903759192815,52.37733588385217,80.98418326995056,432.83030454058036,22.728540302617528,14.765570674402657,0.0033999909654366537,0.0027560732887505763,0.0024221035418528275
0.06355835028602363,0.10551364640120109,0.0,0.0,149.72175165742814,10.765317932787674,5.139806426999574,0.31648963055724977,60.780184184120955,55.94274192100933,563.5056794898899,25.454349742603448,15.29627360761815,0.003763686126109604,0.002364477287296619,0.0029760407954794402
0.3109823217156622,0.6830695751901241,0.0,0.0,142.70339420935613,14.856091493799067,5.235473057601832,0.3393059912436057,54.967547731279666,69.80828633757683,546.1962423773984,36.12353182473893,16.467540983308055,0.003827492999753666,0.0024315636343392806,0.0031453778487881665
0.32518332202674705,0.6607273931091515,0.0,0.0,145.1081807487315,8.772395594521441,5.055046659228292,0.2900573750776772,51.71759905640161,18.380835496820694,559.5277231393353,19.625701533288126,17.433489997988165,0.0038559350703197795,0.0022372111838577843,0.003448729788905564
0.7296061783380641,0.9506063715798728,0.0,0.0,137.1594805603204,8.712029108277402,5.81083929942086,0.28732881636761587,56.91610737490471,6.744466975554931,407.5599634333513,10.022850595228942,6.668843680410491,0.0029714312256680893,0.0011504611004692481,0.0011476558439802568
0.6375574713552131,0.7296784136472413,0.0,0.0,146.13042862181248,13.258165575569368,6.218217312154753,0.253168884954132,53.52869898064572,32.884902111863504,431.442448193861,14.829589297726578,6.5630149750735445,0.002952447702117126,0.0011185249733984956,0.0010554496000396794
0.8872127425763265,0.052045838756131446,0.0,0.0,139.36471617499058,10.185131857954957,6.458402690766793,0.2962725376669658,64.25332753606163,63.810623238512775,509.77462507668383,18.927468867261947,18.09332622217466,0.0036578456805135334,0.0018583430368138932,0.0028015171999171942
0.4722149251619493,0.8842451739289542,0.0,0.0,148.38521114389036,13.020971320580019,5.249779329049516,0.3224070770329108,55.42042486710166,61.74887303835787,395.27644154444243,37.252997829828765,16.649574564620906,0.00266385334830396,0.002860999914111579,0.0031714808415833637
0.1195942459383017,0.8626751629457258,0.0,0.0,128.4401575813691,9.400074126103544,6.150125506777117,0.2801178717626216,58.5867935771975,85.95713170305069,262.5859171139366,19.264663798527465,20.664965172900878,0.0020444222590398475,0.0020494161577971435,0.0033600883673234254
0.713244787222995,0.4433203207726987,0.0,0.0,137.85958637348685,11.220503959387141,6.748667776089329,0.2962726513673841,64.22541497685593,56.69805777899551,367.13323500858564,30.876235253648503,9.901286019597915,0.002663095434030641,0.002751769026186855,0.0014671467537161007
0.7607850486168974,0.5858630505279215,0.0,0.0,140.70394043810677,9.857029144242425,6.7624743833521155,0.27193977684852777,55.90581779851941,37.015601489374454,482.9945093205568,11.760418357885236,26.415631884350994,0.003432700660810688,0.0011930996840721119,0.0039062080515056877
0.5612771975694962,0.9760783324725189,0.0,0.0,131.7881191508342,11.160697504153609,6.112087008143927,0.32727878058714605,55.37190310663933,71.74182839876345,296.157965026806,27.327215046911412,10.31895865587813,0.002247228103224139,0.002448522149869326,0.0016882872645839044
0.770967179954561,0.5323043638481663,0.0,0.0,146.39123947212158,13.383679648097127,5.910706578437608,0.2560511561341147,52.43608460589914,13.776112047667096,522.5525639478757,19.95072616079075,10.349594849112085,0.0035695617157978188,0.0014906757099216223,0.0017509911398524913
0.49379559636439074,0.9053218283760898,0.0,0.0,149.39409489312465,13.33406958334363,5.59457822657502,0.3205383055000498,64.07455346848647,73.17201045135396,542.4422849131913,27.32140616534751,8.184124528985294,0.003630948634892498,0.0020489923196048325,0.0014628671184021649
0.5227328293819941,0.08303875781018644,0.0,0.0,134.81308474117984,11.610406013716066,4.549593004546386,0.28789400117449837,62.01117167519358,32.93374191885326,296.83478418960124,18.41227112728228,5.13986779772434,0.0022018247320686854,0.0015858421407081516,0.0011297423291683662
0.42754101835854963,0.19105186870868285,0.0,0.0,131.71921964413016,14.498602906047356,4.3708889578162555,0.2541596069387121,53.31516483532838,13.860900812001834,289.21306821157566,35.15427995284846,14.988531665764393,0.0021956785728988637,0.002424666720004149,0.0034291723744116413
0.02541912674409519,0.4407549434413178,0.0,0.0,134.15813785669377,9.846488717137918,5.457133020368141,0.3353469587291786,54.99011641622498,14.592656163460598,321.6608104376931,17.741187786996104,5.549525615379395,0.002397624293065901,0.0018017781055410524,0.0010169306107559424
0.10789142699330445,0.5847568083373047,0.0,0.0,145.58210237195794,9.682179457834632,4.478332468622378,0.29877218631811653,63.72367667122927,88.52377457664738,394.9320390099413,18.63177602611056,10.709213710710998,0.0027127787865083974,0.0019243369849991873,0.0023913395858269895
0.03142918568673425,0.8162278518628002,0.0,0.0,139.36405276554504,12.296644808228036,5.730999777008008,0.3099318969616129,58.05919393711738,56.09004862865493,427.21592385884344,18.33049462693888,7.312191507343023,0.0030654671371932434,0.0014906907463630584,0.001275901551537053
0.6364104112637804,0.9882621151431868,0.0,0.0,121.34317117554285,12.349079239517524,5.937108190903654,0.3232030691524457,58.3450142990882,15.683813488987306,360.520753916675,19.300573906749516,6.7349726582603875,0.002971083996108215,0.0015629160306127883,0.0011343860414366636
0.3143559810763267,0.38885149647411643,0.0,0.0,136.26509731337146,8.325780276954818,5.576846792560122,0.3155074433001189,59.722167229270696,24.170628420926075,505.04436849059704,11.314330608756071,21.21416227581743,0.0037063369743841066,0.0013589513814186705,0.0038039707858065074
0.5085706911647028,0.04741563614008493,0.0,0.0,120.5190036822291,12.254443986708283,4.109280137537841,0.3230856870814611,61.43245726861697,33.48717921824501,275.3213221129302,25.82743054399594,14.284677501399313,0.00228446397415354,0.0021075970947363686,0.0034761994858686545
0.907566473926093,0.8011715032953248,0.0,0.0,143.35606113010215,10.6210531014431,4.173183876406997,0.32622816845778574,64.08928318496496,5.03095232275885,486.71467787258405,13.7010938405583,9.116857592411886,0.003395145444397139,0.0012899939120628921,0.0021846287780305684
0.24929222914887494,0.6043807190828081,0.0,0.0,129.8493682062739,13.232097677243914,4.340023554044456,0.30891515305646106,62.033376102050376,9.75741447720319,402.2438890275637,20.32986398712515,10.310946312575853,0.0030977731704367934,0.001536405223344725,0.0023757811874009554
0.41038292303562973,0.19854285886820167,0.0,0.0,134.16022446351988,13.65673965181691,4.460937414965017,0.2865637830907757,64.01823797696032,68.55788649588654,466.0256162585138,28.145484883374984,16.078724799908226,0.003473649646324444,0.002060922709296173,0.003604337677092095
